Neuron_1,Neuron_2,Neuron_3,Neuron_4,
0.42,0.00,0.00,0.24,
0.42,0.00,0.00,0.23,
0.43,0.00,0.00,0.23,
0.43,0.00,0.00,0.23,
0.43,0.00,0.00,0.22,
0.43,0.00,0.00,0.22,
0.43,0.00,0.00,0.22,
0.43,0.00,0.00,0.21,
0.44,0.00,0.00,0.21,
0.44,0.00,0.00,0.21,
0.44,0.00,0.00,0.20,
0.44,0.00,0.00,0.20,
0.44,0.00,0.00,0.20,
0.44,0.00,0.00,0.20,
0.44,0.00,0.00,0.19,
0.45,0.00,0.00,0.19,
0.45,0.00,0.00,0.19,
0.45,0.00,0.00,0.18,
0.45,0.00,0.00,0.18,
0.45,0.00,0.00,0.18,
0.45,0.01,0.00,0.17,
0.45,0.01,0.00,0.17,
0.46,0.01,0.00,0.17,
0.46,0.02,0.00,0.17,
0.46,0.02,0.00,0.16,
0.46,0.02,0.00,0.16,
0.46,0.03,0.00,0.16,
0.46,0.03,0.00,0.15,
0.46,0.03,0.00,0.15,
0.46,0.04,0.00,0.15,
0.46,0.04,0.00,0.14,
0.46,0.05,0.00,0.14,
0.46,0.05,0.00,0.14,
0.46,0.05,0.00,0.13,
0.47,0.06,0.00,0.13,
0.47,0.06,0.00,0.13,
0.47,0.06,0.00,0.12,
0.47,0.07,0.00,0.12,
0.47,0.07,0.00,0.12,
0.47,0.07,0.00,0.11,
0.47,0.08,0.00,0.11,
0.47,0.08,0.00,0.10,
0.47,0.09,0.00,0.10,
0.47,0.09,0.00,0.10,
0.47,0.09,0.00,0.09,
0.47,0.10,0.00,0.09,
0.47,0.10,0.00,0.09,
0.47,0.10,0.00,0.08,
0.47,0.11,0.00,0.08,
0.46,0.11,0.00,0.08,
0.46,0.12,0.00,0.07,
0.46,0.12,0.00,0.07,
0.46,0.12,0.00,0.06,
0.46,0.13,0.00,0.06,
0.46,0.13,0.00,0.06,
0.46,0.14,0.00,0.05,
0.46,0.14,0.00,0.05,
0.46,0.14,0.00,0.04,
0.46,0.15,0.00,0.04,
0.46,0.15,0.00,0.04,
0.46,0.16,0.00,0.03,
0.46,0.16,0.00,0.03,
0.45,0.16,0.00,0.03,
0.45,0.17,0.00,0.02,
0.45,0.17,0.00,0.02,
0.45,0.18,0.00,0.01,
0.45,0.18,0.00,0.01,
0.45,0.19,0.00,0.01,
0.45,0.19,0.00,0.00,
0.44,0.19,0.00,0.00,
0.44,0.20,0.00,0.00,
0.44,0.20,0.00,0.00,
0.44,0.21,0.00,0.00,
0.44,0.21,0.00,0.00,
0.44,0.21,0.00,0.00,
0.43,0.22,0.00,0.00,
0.43,0.22,0.00,0.00,
0.43,0.23,0.00,0.00,
0.43,0.23,0.00,0.00,
0.43,0.23,0.00,0.00,
0.42,0.24,0.00,0.00,
0.42,0.24,0.00,0.00,
0.42,0.24,0.00,0.00,
0.42,0.25,0.00,0.00,
0.42,0.25,0.00,0.00,
0.41,0.26,0.00,0.00,
0.41,0.26,0.00,0.00,
0.41,0.26,0.00,0.00,
0.41,0.27,0.00,0.00,
0.41,0.27,0.00,0.00,
0.40,0.27,0.00,0.00,
0.40,0.28,0.00,0.00,
0.40,0.28,0.00,0.00,
0.40,0.28,0.00,0.00,
0.39,0.29,0.00,0.00,
0.39,0.29,0.00,0.00,
0.39,0.29,0.00,0.00,
0.39,0.30,0.00,0.00,
0.38,0.30,0.00,0.00,
0.38,0.30,0.00,0.00,
0.38,0.31,0.00,0.00,
0.38,0.31,0.00,0.00,
0.37,0.31,0.00,0.00,
0.37,0.31,0.00,0.00,
0.37,0.32,0.00,0.00,
0.36,0.32,0.00,0.00,
0.36,0.32,0.00,0.00,
0.36,0.33,0.00,0.00,
0.36,0.33,0.00,0.00,
0.35,0.33,0.00,0.00,
0.35,0.33,0.00,0.00,
0.35,0.34,0.00,0.00,
0.34,0.34,0.00,0.00,
0.34,0.34,0.00,0.00,
0.34,0.35,0.00,0.00,
0.34,0.35,0.00,0.00,
0.33,0.35,0.00,0.00,
0.33,0.35,0.00,0.00,
0.33,0.36,0.00,0.00,
0.32,0.36,0.00,0.00,
0.32,0.36,0.00,0.00,
0.32,0.36,0.00,0.00,
0.32,0.37,0.00,0.00,
0.31,0.37,0.00,0.00,
0.31,0.37,0.00,0.00,
0.31,0.37,0.00,0.00,
0.30,0.38,0.00,0.00,
0.30,0.38,0.00,0.00,
0.30,0.38,0.00,0.00,
0.29,0.38,0.00,0.00,
0.29,0.38,0.00,0.00,
0.29,0.39,0.00,0.00,
0.29,0.39,0.00,0.00,
0.28,0.39,0.00,0.00,
0.28,0.39,0.00,0.00,
0.28,0.40,0.00,0.00,
0.27,0.40,0.00,0.00,
0.27,0.40,0.00,0.00,
0.27,0.40,0.00,0.00,
0.26,0.40,0.00,0.00,
0.26,0.41,0.00,0.00,
0.26,0.41,0.00,0.00,
0.25,0.41,0.00,0.00,
0.25,0.41,0.00,0.00,
0.25,0.41,0.00,0.00,
0.25,0.42,0.00,0.00,
0.24,0.42,0.00,0.00,
0.24,0.42,0.00,0.00,
0.24,0.42,0.00,0.00,
0.23,0.42,0.00,0.00,
0.23,0.42,0.00,0.00,
0.23,0.43,0.00,0.00,
0.22,0.43,0.00,0.00,
0.22,0.43,0.00,0.00,
0.22,0.43,0.00,0.00,
0.21,0.43,0.00,0.00,
0.21,0.43,0.00,0.00,
0.21,0.44,0.00,0.00,
0.21,0.44,0.00,0.00,
0.20,0.44,0.00,0.00,
0.20,0.44,0.00,0.00,
0.20,0.44,0.00,0.00,
0.19,0.44,0.00,0.00,
0.19,0.45,0.00,0.00,
0.19,0.45,0.00,0.00,
0.18,0.45,0.00,0.00,
0.18,0.45,0.00,0.00,
0.18,0.45,0.00,0.00,
0.18,0.45,0.01,0.00,
0.17,0.45,0.01,0.00,
0.17,0.45,0.01,0.00,
0.17,0.46,0.02,0.00,
0.16,0.46,0.02,0.00,
0.16,0.46,0.02,0.00,
0.16,0.46,0.03,0.00,
0.15,0.46,0.03,0.00,
0.15,0.46,0.03,0.00,
0.15,0.46,0.04,0.00,
0.14,0.46,0.04,0.00,
0.14,0.46,0.04,0.00,
0.14,0.46,0.05,0.00,
0.13,0.46,0.05,0.00,
0.13,0.46,0.06,0.00,
0.13,0.47,0.06,0.00,
0.12,0.47,0.06,0.00,
0.12,0.47,0.07,0.00,
0.12,0.47,0.07,0.00,
0.11,0.47,0.07,0.00,
0.11,0.47,0.08,0.00,
0.11,0.47,0.08,0.00,
0.10,0.47,0.08,0.00,
0.10,0.47,0.09,0.00,
0.09,0.47,0.09,0.00,
0.09,0.47,0.10,0.00,
0.09,0.47,0.10,0.00,
0.08,0.47,0.10,0.00,
0.08,0.46,0.11,0.00,
0.08,0.46,0.11,0.00,
0.07,0.46,0.12,0.00,
0.07,0.46,0.12,0.00,
0.06,0.46,0.12,0.00,
0.06,0.46,0.13,0.00,
0.06,0.46,0.13,0.00,
0.05,0.46,0.13,0.00,
0.05,0.46,0.14,0.00,
0.05,0.46,0.14,0.00,
0.04,0.46,0.15,0.00,
0.04,0.46,0.15,0.00,
0.03,0.46,0.16,0.00,
0.03,0.46,0.16,0.00,
0.03,0.45,0.16,0.00,
0.02,0.45,0.17,0.00,
0.02,0.45,0.17,0.00,
0.02,0.45,0.18,0.00,
0.01,0.45,0.18,0.00,
0.01,0.45,0.18,0.00,
0.00,0.45,0.19,0.00,
0.00,0.44,0.19,0.00,
0.00,0.44,0.20,0.00,
0.00,0.44,0.20,0.00,
0.00,0.44,0.20,0.00,
0.00,0.44,0.21,0.00,
0.00,0.44,0.21,0.00,
0.00,0.43,0.22,0.00,
0.00,0.43,0.22,0.00,
0.00,0.43,0.22,0.00,
0.00,0.43,0.23,0.00,
0.00,0.43,0.23,0.00,
0.00,0.43,0.24,0.00,
0.00,0.42,0.24,0.00,
0.00,0.42,0.24,0.00,
0.00,0.42,0.25,0.00,
0.00,0.42,0.25,0.00,
0.00,0.41,0.25,0.00,
0.00,0.41,0.26,0.00,
0.00,0.41,0.26,0.00,
0.00,0.41,0.27,0.00,
0.00,0.41,0.27,0.00,
0.00,0.40,0.27,0.00,
0.00,0.40,0.28,0.00,
0.00,0.40,0.28,0.00,
0.00,0.40,0.28,0.00,
0.00,0.39,0.29,0.00,
0.00,0.39,0.29,0.00,
0.00,0.39,0.29,0.00,
0.00,0.39,0.30,0.00,
0.00,0.38,0.30,0.00,
0.00,0.38,0.30,0.00,
0.00,0.38,0.30,0.00,
0.00,0.38,0.31,0.00,
0.00,0.37,0.31,0.00,
0.00,0.37,0.31,0.00,
0.00,0.37,0.32,0.00,
0.00,0.36,0.32,0.00,
0.00,0.36,0.32,0.00,
0.00,0.36,0.33,0.00,
0.00,0.36,0.33,0.00,
0.00,0.35,0.33,0.00,
0.00,0.35,0.33,0.00,
0.00,0.35,0.34,0.00,
0.00,0.35,0.34,0.00,
0.00,0.34,0.34,0.00,
0.00,0.34,0.34,0.00,
0.00,0.34,0.35,0.00,
0.00,0.33,0.35,0.00,
0.00,0.33,0.35,0.00,
0.00,0.33,0.36,0.00,
0.00,0.32,0.36,0.00,
0.00,0.32,0.36,0.00,
0.00,0.32,0.36,0.00,
0.00,0.32,0.37,0.00,
0.00,0.31,0.37,0.00,
0.00,0.31,0.37,0.00,
0.00,0.31,0.37,0.00,
0.00,0.30,0.37,0.00,
0.00,0.30,0.38,0.00,
0.00,0.30,0.38,0.00,
0.00,0.29,0.38,0.00,
0.00,0.29,0.38,0.00,
0.00,0.29,0.39,0.00,
0.00,0.29,0.39,0.00,
0.00,0.28,0.39,0.00,
0.00,0.28,0.39,0.00,
0.00,0.28,0.39,0.00,
0.00,0.27,0.40,0.00,
0.00,0.27,0.40,0.00,
0.00,0.27,0.40,0.00,
0.00,0.26,0.40,0.00,
0.00,0.26,0.40,0.00,
0.00,0.26,0.41,0.00,
0.00,0.25,0.41,0.00,
0.00,0.25,0.41,0.00,
0.00,0.25,0.41,0.00,
0.00,0.25,0.41,0.00,
0.00,0.24,0.42,0.00,
0.00,0.24,0.42,0.00,
0.00,0.24,0.42,0.00,
0.00,0.23,0.42,0.00,
0.00,0.23,0.42,0.00,
0.00,0.23,0.43,0.00,
0.00,0.22,0.43,0.00,
0.00,0.22,0.43,0.00,
0.00,0.22,0.43,0.00,
0.00,0.22,0.43,0.00,
0.00,0.21,0.43,0.00,
0.00,0.21,0.44,0.00,
0.00,0.21,0.44,0.00,
0.00,0.20,0.44,0.00,
0.00,0.20,0.44,0.00,
0.00,0.20,0.44,0.00,
0.00,0.19,0.44,0.00,
0.00,0.19,0.44,0.00,
0.00,0.19,0.45,0.00,
0.00,0.19,0.45,0.00,
0.00,0.18,0.45,0.00,
0.00,0.18,0.45,0.00,
0.00,0.18,0.45,0.01,
0.00,0.17,0.45,0.01,
0.00,0.17,0.45,0.01,
0.00,0.17,0.46,0.02,
0.00,0.16,0.46,0.02,
0.00,0.16,0.46,0.02,
0.00,0.16,0.46,0.03,
0.00,0.15,0.46,0.03,
0.00,0.15,0.46,0.03,
0.00,0.15,0.46,0.04,
0.00,0.14,0.46,0.04,
0.00,0.14,0.46,0.04,
0.00,0.14,0.46,0.05,
0.00,0.13,0.46,0.05,
0.00,0.13,0.46,0.05,
0.00,0.13,0.46,0.06,
0.00,0.12,0.47,0.06,
0.00,0.12,0.47,0.07,
0.00,0.12,0.47,0.07,
0.00,0.11,0.47,0.07,
0.00,0.11,0.47,0.08,
0.00,0.11,0.47,0.08,
0.00,0.10,0.47,0.08,
0.00,0.10,0.47,0.09,
0.00,0.10,0.47,0.09,
0.00,0.09,0.47,0.10,
0.00,0.09,0.47,0.10,
0.00,0.08,0.47,0.10,
0.00,0.08,0.46,0.11,
0.00,0.08,0.46,0.11,
0.00,0.07,0.46,0.11,
0.00,0.07,0.46,0.12,
0.00,0.07,0.46,0.12,
0.00,0.06,0.46,0.13,
0.00,0.06,0.46,0.13,
0.00,0.05,0.46,0.13,
0.00,0.05,0.46,0.14,
0.00,0.05,0.46,0.14,
0.00,0.04,0.46,0.15,
0.00,0.04,0.46,0.15,
0.00,0.04,0.46,0.15,
0.00,0.03,0.46,0.16,
0.00,0.03,0.45,0.16,
0.00,0.02,0.45,0.17,
0.00,0.02,0.45,0.17,
0.00,0.02,0.45,0.17,
0.00,0.01,0.45,0.18,
0.00,0.01,0.45,0.18,
0.00,0.00,0.45,0.19,
0.00,0.00,0.44,0.19,
0.00,0.00,0.44,0.20,
0.00,0.00,0.44,0.20,
0.00,0.00,0.44,0.20,
0.00,0.00,0.44,0.21,
0.00,0.00,0.44,0.21,
0.00,0.00,0.43,0.22,
0.00,0.00,0.43,0.22,
0.00,0.00,0.43,0.22,
0.00,0.00,0.43,0.23,
0.00,0.00,0.43,0.23,
0.00,0.00,0.43,0.24,
0.00,0.00,0.42,0.24,
0.00,0.00,0.42,0.24,
0.00,0.00,0.42,0.25,
0.00,0.00,0.42,0.25,
0.00,0.00,0.41,0.25,
0.00,0.00,0.41,0.26,
0.00,0.00,0.41,0.26,
0.00,0.00,0.41,0.26,
0.00,0.00,0.41,0.27,
0.00,0.00,0.40,0.27,
0.00,0.00,0.40,0.27,
0.00,0.00,0.40,0.28,
0.00,0.00,0.40,0.28,
0.00,0.00,0.39,0.28,
0.00,0.00,0.39,0.29,
0.00,0.00,0.39,0.29,
0.00,0.00,0.39,0.29,
0.00,0.00,0.38,0.30,
0.00,0.00,0.38,0.30,
0.00,0.00,0.38,0.30,
0.00,0.00,0.38,0.31,
0.00,0.00,0.37,0.31,
0.00,0.00,0.37,0.31,
0.00,0.00,0.37,0.32,
0.00,0.00,0.36,0.32,
0.00,0.00,0.36,0.32,
0.00,0.00,0.36,0.32,
0.00,0.00,0.36,0.33,
0.00,0.00,0.35,0.33,
0.00,0.00,0.35,0.33,
0.00,0.00,0.35,0.34,
0.00,0.00,0.35,0.34,
0.00,0.00,0.34,0.34,
0.00,0.00,0.34,0.34,
0.00,0.00,0.34,0.35,
0.00,0.00,0.33,0.35,
0.00,0.00,0.33,0.35,
0.00,0.00,0.33,0.35,
0.00,0.00,0.33,0.36,
0.00,0.00,0.32,0.36,
0.00,0.00,0.32,0.36,
0.00,0.00,0.32,0.36,
0.00,0.00,0.31,0.37,
0.00,0.00,0.31,0.37,
0.00,0.00,0.31,0.37,
0.00,0.00,0.30,0.37,
0.00,0.00,0.30,0.38,
0.00,0.00,0.30,0.38,
0.00,0.00,0.30,0.38,
0.00,0.00,0.29,0.38,
0.00,0.00,0.29,0.39,
0.00,0.00,0.29,0.39,
0.00,0.00,0.28,0.39,
0.00,0.00,0.28,0.39,
0.00,0.00,0.28,0.39,
0.00,0.00,0.27,0.40,
0.00,0.00,0.27,0.40,
0.00,0.00,0.27,0.40,
0.00,0.00,0.26,0.40,
0.00,0.00,0.26,0.40,
0.00,0.00,0.26,0.41,
0.00,0.00,0.26,0.41,
0.00,0.00,0.25,0.41,
0.00,0.00,0.25,0.41,
0.00,0.00,0.25,0.41,
0.00,0.00,0.24,0.42,
0.00,0.00,0.24,0.42,
0.00,0.00,0.24,0.42,
0.00,0.00,0.23,0.42,
0.00,0.00,0.23,0.42,
0.00,0.00,0.23,0.42,
0.00,0.00,0.22,0.43,
0.00,0.00,0.22,0.43,
0.00,0.00,0.22,0.43,
0.00,0.00,0.22,0.43,
0.00,0.00,0.21,0.43,
0.00,0.00,0.21,0.44,
0.00,0.00,0.21,0.44,
0.00,0.00,0.20,0.44,
0.00,0.00,0.20,0.44,
0.00,0.00,0.20,0.44,
0.00,0.00,0.19,0.44,
0.00,0.00,0.19,0.44,
0.00,0.00,0.19,0.45,
0.00,0.00,0.19,0.45,
0.00,0.00,0.18,0.45,
0.00,0.00,0.18,0.45,
0.00,0.00,0.18,0.45,
0.01,0.00,0.17,0.45,
0.01,0.00,0.17,0.45,
0.02,0.00,0.17,0.46,
0.02,0.00,0.16,0.46,
0.02,0.00,0.16,0.46,
0.03,0.00,0.16,0.46,
0.03,0.00,0.15,0.46,
0.03,0.00,0.15,0.46,
0.04,0.00,0.15,0.46,
0.04,0.00,0.14,0.46,
0.04,0.00,0.14,0.46,
0.05,0.00,0.14,0.46,
0.05,0.00,0.13,0.46,
0.05,0.00,0.13,0.46,
0.06,0.00,0.13,0.46,
0.06,0.00,0.12,0.46,
0.06,0.00,0.12,0.47,
0.07,0.00,0.12,0.47,
0.07,0.00,0.11,0.47,
0.08,0.00,0.11,0.47,
0.08,0.00,0.11,0.47,
0.08,0.00,0.10,0.47,
0.09,0.00,0.10,0.47,
0.09,0.00,0.10,0.47,
0.09,0.00,0.09,0.47,
0.10,0.00,0.09,0.47,
0.10,0.00,0.08,0.47,
0.11,0.00,0.08,0.46,
0.11,0.00,0.08,0.46,
0.11,0.00,0.07,0.46,
0.12,0.00,0.07,0.46,
0.12,0.00,0.07,0.46,
0.13,0.00,0.06,0.46,
0.13,0.00,0.06,0.46,
0.13,0.00,0.06,0.46,
0.14,0.00,0.05,0.46,
0.14,0.00,0.05,0.46,
0.15,0.00,0.04,0.46,
0.15,0.00,0.04,0.46,
0.15,0.00,0.04,0.46,
0.16,0.00,0.03,0.46,
0.16,0.00,0.03,0.45,
0.17,0.00,0.02,0.45,
0.17,0.00,0.02,0.45,
0.17,0.00,0.02,0.45,
0.18,0.00,0.01,0.45,
0.18,0.00,0.01,0.45,
0.19,0.00,0.01,0.45,
0.19,0.00,0.00,0.44,
0.19,0.00,0.00,0.44,
0.20,0.00,0.00,0.44,
0.20,0.00,0.00,0.44,
0.21,0.00,0.00,0.44,
0.21,0.00,0.00,0.44,
0.22,0.00,0.00,0.44,
0.22,0.00,0.00,0.43,
0.22,0.00,0.00,0.43,
0.23,0.00,0.00,0.43,
0.23,0.00,0.00,0.43,
0.23,0.00,0.00,0.43,
0.24,0.00,0.00,0.42,
0.24,0.00,0.00,0.42,
0.25,0.00,0.00,0.42,
0.25,0.00,0.00,0.42,
0.25,0.00,0.00,0.42,
0.26,0.00,0.00,0.41,
0.26,0.00,0.00,0.41,
0.26,0.00,0.00,0.41,
0.27,0.00,0.00,0.41,
0.27,0.00,0.00,0.40,
0.27,0.00,0.00,0.40,
0.28,0.00,0.00,0.40,
0.28,0.00,0.00,0.40,
0.28,0.00,0.00,0.39,
0.29,0.00,0.00,0.39,
0.29,0.00,0.00,0.39,
0.29,0.00,0.00,0.39,
0.30,0.00,0.00,0.38,
0.30,0.00,0.00,0.38,
0.30,0.00,0.00,0.38,
0.31,0.00,0.00,0.38,
0.31,0.00,0.00,0.37,
0.31,0.00,0.00,0.37,
0.32,0.00,0.00,0.37,
0.32,0.00,0.00,0.37,
0.32,0.00,0.00,0.36,
0.32,0.00,0.00,0.36,
0.33,0.00,0.00,0.36,
0.33,0.00,0.00,0.35,
0.33,0.00,0.00,0.35,
0.34,0.00,0.00,0.35,
0.34,0.00,0.00,0.35,
0.34,0.00,0.00,0.34,
0.34,0.00,0.00,0.34,
0.35,0.00,0.00,0.34,
0.35,0.00,0.00,0.33,
0.35,0.00,0.00,0.33,
0.35,0.00,0.00,0.33,
0.36,0.00,0.00,0.33,
0.36,0.00,0.00,0.32,
0.36,0.00,0.00,0.32,
0.36,0.00,0.00,0.32,
0.37,0.00,0.00,0.31,
0.37,0.00,0.00,0.31,
0.37,0.00,0.00,0.31,
0.37,0.00,0.00,0.30,
0.38,0.00,0.00,0.30,
0.38,0.00,0.00,0.30,
0.38,0.00,0.00,0.30,
0.38,0.00,0.00,0.29,
0.39,0.00,0.00,0.29,
0.39,0.00,0.00,0.29,
0.39,0.00,0.00,0.28,
0.39,0.00,0.00,0.28,
0.39,0.00,0.00,0.28,
0.40,0.00,0.00,0.27,
0.40,0.00,0.00,0.27,
0.40,0.00,0.00,0.27,
0.40,0.00,0.00,0.27,
0.40,0.00,0.00,0.26,
0.41,0.00,0.00,0.26,
0.41,0.00,0.00,0.26,
0.41,0.00,0.00,0.25,
0.41,0.00,0.00,0.25,
0.41,0.00,0.00,0.25,
0.42,0.00,0.00,0.24,
0.42,0.00,0.00,0.24,
0.42,0.00,0.00,0.24,
0.42,0.00,0.00,0.23,
0.42,0.00,0.00,0.23,
0.42,0.00,0.00,0.23,
0.43,0.00,0.00,0.23,
0.43,0.00,0.00,0.22,
0.43,0.00,0.00,0.22,
0.43,0.00,0.00,0.22,
0.43,0.00,0.00,0.21,
0.43,0.00,0.00,0.21,
0.44,0.00,0.00,0.21,
0.44,0.00,0.00,0.20,
0.44,0.00,0.00,0.20,
0.44,0.00,0.00,0.20,
0.44,0.00,0.00,0.20,
0.44,0.00,0.00,0.19,
0.45,0.00,0.00,0.19,
0.45,0.00,0.00,0.19,
0.45,0.00,0.00,0.18,
0.45,0.00,0.00,0.18,
0.45,0.00,0.00,0.18,
0.45,0.01,0.00,0.17,
0.45,0.01,0.00,0.17,
0.45,0.01,0.00,0.17,
0.46,0.02,0.00,0.17,
0.46,0.02,0.00,0.16,
0.46,0.02,0.00,0.16,
0.46,0.03,0.00,0.16,
0.46,0.03,0.00,0.15,
0.46,0.04,0.00,0.15,
0.46,0.04,0.00,0.15,
0.46,0.04,0.00,0.14,
0.46,0.05,0.00,0.14,
0.46,0.05,0.00,0.14,
0.46,0.05,0.00,0.13,
0.46,0.06,0.00,0.13,
0.46,0.06,0.00,0.13,
0.47,0.06,0.00,0.12,
0.47,0.07,0.00,0.12,
0.47,0.07,0.00,0.11,
0.47,0.07,0.00,0.11,
0.47,0.08,0.00,0.11,
0.47,0.08,0.00,0.10,
0.47,0.09,0.00,0.10,
0.47,0.09,0.00,0.10,
0.47,0.09,0.00,0.09,
0.47,0.10,0.00,0.09,
0.46,0.10,0.00,0.09,
0.46,0.11,0.00,0.08,
0.46,0.11,0.00,0.08,
0.46,0.11,0.00,0.07,
0.46,0.12,0.00,0.07,
0.46,0.12,0.00,0.07,
0.46,0.12,0.00,0.06,
0.46,0.13,0.00,0.06,
0.46,0.13,0.00,0.06,
0.46,0.14,0.00,0.05,
0.46,0.14,0.00,0.05,
0.46,0.14,0.00,0.04,
0.46,0.15,0.00,0.04,
0.46,0.15,0.00,0.04,
0.46,0.16,0.00,0.03,
0.45,0.16,0.00,0.03,
0.45,0.16,0.00,0.03,
0.45,0.17,0.00,0.02,
0.45,0.17,0.00,0.02,
0.45,0.18,0.00,0.01,
0.45,0.18,0.00,0.01,
0.45,0.19,0.00,0.01,
0.45,0.19,0.00,0.00,
0.44,0.19,0.00,0.00,
0.44,0.20,0.00,0.00,
0.44,0.20,0.00,0.00,
0.44,0.21,0.00,0.00,
0.44,0.21,0.00,0.00,
0.44,0.21,0.00,0.00,
0.43,0.22,0.00,0.00,
0.43,0.22,0.00,0.00,
0.43,0.23,0.00,0.00,
0.43,0.23,0.00,0.00,
0.43,0.23,0.00,0.00,
0.42,0.24,0.00,0.00,
0.42,0.24,0.00,0.00,
0.42,0.24,0.00,0.00,
0.42,0.25,0.00,0.00,
0.42,0.25,0.00,0.00,
